UTF-8
(ना)|'अ' उच्चारण हुने वा लेखिने स्वरवर्ण|व्यञ्जनसँग संलग्न भएर आउने 'अ' स्वर
अकारण|1
(क्रियो)|कारणविना|बिनसित्ति
अकारन्त|1
(वि)|शब्दको अन्त्यमा 'अ' उच्चारण हुने|अजन्त
अकाल|1
(ना)|अनिकाल|खाद्यान्नको अभाव
अकालमृत्यु|1
(ना)|असमयमा भएको मृत्यु|दुर्घटनामा परेर हुँदाको स्थिति|असमय|कुवेला
अकास|1
(ना)|आकाश
अकासिँदो|1
(वि)|आकासिँदो
अकासिनु|1
(अक्रि)|आकाशमा माथिमाथि जानु|आकासिनु|ज्यादै बढ्नु|अत्यधिक वृद्धि हुनु
अकिञ्चन|1
(वि)|निर्धन|असहाय|बिचरो
अकुण्ठित|1
(वि)|कुण्ठा वा बाधा नभएको|निर्बाध|अवरोधविनाको
अकुत|1
(वि)|अनुमान नै गर्न नसकिने|असीमित|अथाह
अकुलिन|1
(वि)|कुलघरान नभएको|निम्न कुलको
अकुशल|1
(वि)|सीप वा दक्षता नभएको|नजान्ने|अदक्ष
अकुशलता|1
(ना)|अदक्षता|अक्षमता
अकेला|1
(वि)|अकेलो
अकेलोपन|1
(ना)|आफूसँग अरू कोही नभएको स्थिति|एक्लोपन|शून्यता
अक्कर|1
(ना)|अप्ठेरो र विकट ठाउँ|भिरपहराको बाटो
अक्करिलो|1
(वि)|अप्ठेरो|विकट|दुर्गम
अक्कल|1
(ना)|बुद्धि|होस
अक्कलदार|1
(वि/ना)|अक्कली
अक्कली|1
(वि/ना)|अक्कल भएको|बुद्धिमान्|होसियार|चलाख
अक्किल|1
(ना)|अक्कल
अक्टुबर|1
(ना)|अक्टोबर
अक्टोपस|1
(ना)|आठवटा खुट्टा हुने एक प्रकारको ठूलो हिंस्रक समुक्री जन्तु जसले लहरा जस्ता खुट्टाले अन्य जन्तुको सिकार गर्छ
अक्सिजन|1
(ना)|प्राणी र वनस्पतिलाई नभइनहुने वायु|प्राणवायु
अक्ष|1
(ना)|अन्तरिक्षमा गर्ह-उपग्रहको परिक्रमाको बाटो|पृथ्वीको उत्तरी ध्रुवदेखि दक्षिण ध्रुवसम्म पूर्व-पश्चिम खिचिएको समतलीय रेधा|तुलाको डन्डी
अक्षता|1
(वि)|पूजामा देवीदेवतालाई चढाउन भिजाइएको रङ्गिन वा सादा चामल|धामीले जोधाना हेर्दा वा फुकफाक गर्दा प्रयोग गर्ने नकुड्किएको फुको चामल
अक्षम|1
(वि)|समर्थ नभएको|अशक्त|असक्षम
अक्षमता|1
(ना)|असमर्थता|अशक्तता
अक्षमाला|1
(ना)|मन्त्र आदि जप्दा प्रयोग गर्ने माला|जपमााला|रुद्राक्षको माला
अक्षम्य|1
(वि)|क्षमा गर्न नसकिने|माफ नहुन
अक्षय|1
(वि)|कहिल्यै नसकिने|नाश नहुने|अविनाशी
अक्षर|1
(ना)|वर्णमालाको वर्ण वा लिपिचिह्न|अचेर|एक फाँकीमा उच्चारण हुने वर्ण वा वर्णसमूह|ननासिने|अविनाशी
अक्षरजीवी|1
(वि)|लेखपढ गरेर जीविका चलाउने
अक्षरपत्ती|1
(ना)|वर्ण वा अक्षर सिकाउन बाक्लो कागजको टुकरामा लेखिएकोपत्ती|वर्णपत्ती
अक्षरविन्यास|1
(ना)|अक्षरहरूको रखाइ|लेखाइमा अक्षरको क्रम|अक्षर लेखाइको ढङ्ग
अक्षरश|1
(क्रियो)|कुनै अक्षर पनि नचुटाईकन|एकएक गरेर|सम्पूर्ण रूपमा
अक्षरात्मक|1
(वि)|अक्षरमा लेखिने|अक्षरवाला
अक्षरारम्भ|1
(ना)|अक्षर वा वर्णमाला सिकाउने कामको थालनी
अक्षरेखा|1
(ना)|अक्षांश
अक्षरेपि|1
(क्रियो)|अक्षरमा पनि
अक्षांश|1
(ना)|भूमध्य रेखाबाट उत्तर वा दक्षिणतिरको दुरी वा त्यसको अन्तर देखाउन मानचिंत्रमा पूर्व-पश्चिम कोरिएको तेर्सो रेखा
अक्षुण्ण|1
(वि)|अवरोधविनाको|अटुट|निरन्तर|अखण्डित|अखण्ड
अक्षुण्णता|1
(ना)|निरन्तरता|अविभाज्यता|अखण्डता
अक्सर|1
(क्रियो)|धेरैजसो|प्रायः
अखटो|1
(ना)|रूख चढ्न वा णिरालो ठाउँमा उक्लन कपेर बनाइएको खुट्किलो|डोरी वा काठको लिस्नो
अखडा|1
(ना)|धेरै मान्छे जम्मा हुने ठाउँ|सेना, पुलिस, खेलाडी वा कामदारहरूको जमघट हुने ठाउँ|जोगी, गँहडी, जुवाडे, दुर्व्यसनी, चोर, डाका आदि जम्मा हुने थलो
अखण्ड|1
(वि)|नटुक्रिएको|खण्डित नभएको|सग्लो|सिङ्गो
अखण्डता|1
(ना)|सग्लोपन|सिङ्गोपन|अविभाज्यता
अखण्डनीय|2
(वि)|खण्ड पार्न नसकिने|नटुक्रिने|अभेद्य
(वि)|तर्क आदिले निरर्थक पार्न नसकिने|अकाट्य
अखण्डित|2
(वि)|नटुक्रिएको|अविभाजित
(वि)|अटुट्|निरन्तर
अखबार|1
(वि)|समाचारपत्र|खबरकागज
अखबारी|1
(वि)|अखबारसम्बन्धी|अखबारको
अखाद्य|1
(वि)|धान नहुने|खाँदा हानि गर्ने|अभक्ष्य
अखानो|1
(ना)|अप्ठरो स्थिति|अभर|अल्झो|अड्मिल।दो|अप्ठरो
अखिल|1
(वि)|सम्पूत्ण|समग्र|व्यापक|निखिल
अख्तियार|2
(ना)|अधिकार|अधिकार क्षेत्र
(ना)|अधीनस्थ|स्वामित्व
अख्तियारवाला|1
(वि/ना)|जिन्नेवारी दिइएको|अधिकारप्राप्त
अख्तियारनामा|1
(ना)|व्यक्ति वा संस्थाले कसैलाई अधिकार वा खास कामको जिम्मेवारी दिइएको पत्र|अधिकारपत्र|वारिसनामा
अख्तियारी|1
(ना)|अधिकारभित्र भएको स्थिति|अधिकारक्षेत्र|जिम्मेवारी|अधिकार
अख्रक्क|1
(वि)|सुकेर कक्रक्क परेको|अररिएको|चाउरिएको
अख्रनु|1
(अक्रि)|भिजेको वा चिसो वस्तु अलिअलि सुक्नु|अलिआलि सुकेर अररो हुनु|पानी निथ्रनु
अख्रिनु|1
(अक्रि)|भिजेको वा चिसो वस्तु अलिअलि सुक्नु|अलिआलि सुकेर अररो हुनु|पानी निथ्रनु
अगडमबगडम|1
(ना)|यस्तैउस्तै|तानतुन|आदि-इत्यादि
अगणनीय|1
(वि)|हणना गर्न नसकिने|गन्ती गरेर शाद्य नहुने|अनगिन्ती|असङ्ख्य
अगति|1
(ना)|खराव अवस्था|दुर्गति|दुरवस्था
अगतिलो|1
(वि)|हेय|तुच्छ|बिकाम्मा|कमसल
अगती|1
(वि)|खराब बानीको|लाजघिन नभएको|मत्यादाहीन
अगम|2
(वि)|चढ्न वा पुग्न नसकिने|दुर्गम|अपार|अगम्य
(वि)|बुझ्न नसकिने|अथाह|दुर्बोध्य
अगम्य|2
(वि)|जान वा चढ्न नसकिने|विकट|दुर्गम
(वि)|जान्न वा बुझ्न नसकिने|अप्ठरो
अगरबत्ती|1
(ना)|बास्नादार सल्लोको बत्ती|बास्नादार धूप
अगर्हित|1
(वि)|अनिन्दित|अभ्रष्ट
अगलबगल|1
(नायो/क्रियो)|छेउछाउ|आसपास|दाँयाबाँया
अगस्त|1
(ना)|इस्वी संवत्को आठौं महिना
अगस्ति|2
(ना)|पुराणअनुसार एक प्रसिद्ध ऋषि,जसले समुद्र पिएर सुकाएका थिए रे
(वि)|घिचुवा|खन्चुवा|घिचास
अगाडि|3
(नायो)|सामुन्ने|अगिल्तिर
(क्रियो)|पहिले|सुरुमा
(क्रियो)|त्यसपछि
अगाध|2
(वि)|ज्यादै बढी|गम्भीर|गहन|अथाह
(वि)|ह्यादै बढी
अगावै|1
(नायो)|अगि नै|पहिले नै
अगि|1
(नायो/क्रियो)|सामुन्ने|अगाडि|पहिले|अघि
अगिल्तिर|1
(नायो/क्रियो)|अगाडितिर|सामुन्ने
अगिल्लो|2
(वि)|अगाडिको|सामुन्नेको
(वि)|पहिलेको|पहिलो
अगिसरा|1
(वि)|अगाडि सर्ने|अग्रसर
अगुल्टो|1
(ना)|आगोभएको वा बल्दैको दाउरो|त्यस्तो ठुटो
अगुवा|2
(वि)|अगाडि लाग्ने|अगाडि हिँड्ने|अग्रणी
(वि)|बाटो देखाउने|पथप्रदर्शक
अगुवाइ|1
(ना)|अगाडि लैजाने वा बाटो देखाउने काम|नेतृत्व
अगेनो|1
(ना)|घरको मझेरीमा आगो बाल्न बनापइको खोपिल्टो|अागो बाल्ने खाल्डो
अगोचर|1
(वि)|देख्न नसकिने
अगोलित|1
(वि)|गोलो नभएको|चेप्टो
अगौटे|1
(वि)|अगिको|पहिलेको
अग्घोर|1
(क्रियो)|ज्यादै|बिछट्ट|असाध्य
अग्नि|2
(ना)|आगो
(ना)|अग्निदेवता
अग्निकण|1
(ना)|आगोको झिल्को|फिलिङ्गो
अग्निकाण्ड|1
(ना)|आगो लागेर भएको विनाशको घटना|आगलागी|आगजनी
अग्निकुण्ड|1
(ना)|यज्ञमा होम गरिने खाल्डो|यज्ञकुण्ड
अग्निज्वाला|1
(ना)|आगाको ज्वालो वा मुस्लो
अग्निपरीक्षा|2
(ना)|पुराणअनुसार आगोमा होमिएर दिइने कठोर परीक्षा
(ना)|ज्यानलाई जोखिममा पारेर गरिने कठोर परीक्षा
अग्निपूजक|1
(वि/ना)|अन्निलाई देवता मानी पूजा गर्ने|अग्निको पूजा गर्ने व्यक्ति वा जाति
अग्निपूजा|1
(ना)|आगाको पूजा
अग्निमन्थ|1
(ना)|काठ गोटेर आगो निकल्ने काम
अग्निमन्द|1
(ना)|पाचनशक्तिको कमी|अपच हुने रोग
अग्निमोचक|1
(वि/ना)|आगो निभाउने ग्यास भएको यन्त्र|अग्नि शमन गर्ने एक प्रकारको यन्त्र
अग्निपथ|2
(ना)|आगो बल्दै बनेको बाटो|आगोको बाटो
(ना)|जोखिमपूर्ण बाटो
अग्निरेखा|1
(ना)|डढेलोबाट वनलाई जोगाउन जङ्गलभित्र बीचबीचमा बनाइएको एक प्रकारको बाटो
अग्निवर्धक|1
(वि)|पाचनशक्ति बढाउने
अग्निवाण|2
(ना)|आगो उत्पन्न गर्ने बाण|अग्निवाण
(ना)|अचुक ओषधी
अग्निविकार|1
(ना)|खाएको पच्न कठिन हुने स्थिति|पाचनक्रियामा हुने गडबडी
अग्निशाला|1
(ना)|यज्ञको वेदी र कुण्ड भएको गर|यज्ञ गर्ने घर
अग्निशिखा|1
(ना)|आगाको ज्वालो
अग्निशुद्धि|1
(ना)|आगोद्वारा शुद्ध गर्ने काम वा शोधन
अग्निसंस्कार|2
(ना)|अन्निशुद्धि
(ना)|आगोद्वारा गरिने संस्कार|दाहसंस्कार
अग्निसाक्षी|1
(ना)|अग्निलाई साक्षी राखी गरिएको कर्म|विवाह आदि
अग्निसात्|1
(ना)|आगामा भस्म हुनु|आगोमा अर्पण हुनु
अग्निस्थापना|1
(ना)|विधिअनुसार यज्ञका लागि अग्निको स्थापना गर्ने वा यज्ञभूमिमा होम गर्न आगो जोड्ने काम|त्यसतो कार्य गर्ने विधि बताइएको पुस्तक
अग्निहोत्र|1
(ना)|विधिपूर्वक आगोमा हवन गर्ने काम
अग्निहोत्री|1
(ना/वि)|प्रतिदिन पवित्र अग्निमा हवन गरेपछि मात्र भोजन गर्ने|नैष्ठिक
अग्न्यस्त्र|2
(ना)|पुराणअनुसार आगाको ज्वाला ओकल्ने अस्त्र|अग्निबाण
(ना)|बन्दुक|बम
अग्र|2
(वि)|अगाडिको|पहिल्लो|अगिल्लो
(वि)|मुख्य|प्रथम
अग्रगण्य|1
(वि)|गणनामा सबभन्दा पहिले आउने|सबभन्दा अगाडि गनिने|अगुवा|अग्रणी|उत्कृष्ट
अग्रगण्यता|1
(ना)|सबभन्दा अगाडि गनिने स्थिति|अत्रतण्यमा हुने विशेषता|अगुवापन|अग्रता
अग्रगमन|1
(ना)|अगाडि हिंड्ने काम|सुधारका लागि अगाडि बढ्ने काम
अग्रगामी|1
(वि)|अगाडि जाने|प्रगरिमा लैजाने|परिवर्तनकारी|दूरगामी प्रभाव पार्ने
अग्रज|1
(ना)|पहिले जन्मेको|दाजु
अग्रणी|1
(वि)|काम, नाम, योग्यता आदिले सबभन्दा अगिल्लो|अगुवा|अग्रगण्य|उत्कृष्ट
अग्रता|1
(ना)|प्रधानता|श्रेष्ठता|अत्रगण्यता|अग्रस्थान
अग्रदूत|2
(ना)|सन्देश दिने सबभन्दा पहिलो व्यक्ति|पहिलो दूत
(ना)|अग्रणी व्यक्ति
अग्रपंङ्क्ति|2
(ना)|अगिल्लो हरफ|पहिलो लहर
(ना)|पहिलो दर्जा वा विशष्ट दर्जा
अग्रपूजा|1
(ना)|सर्वप्रथम गरिने पूजा|प्रथम पूजा
अग्रभाग|1
(ना)|आफ्नो सामुन्ने देखिएको कुनै वस्तुको अंश|अउिल्लो भाग
अग्रभूमि|1
(ना)|पहिलेको वा अगिल्लोतिरको भूमि|अगिल्लो भाग|अग्रभाग|शीर्षभाग
अग्रलेख|1
(ना)|कुनै काममा अगि बढ्ने|अगिसरा|अग्रणी
अग्रवर्ती|2
(वि)|अगाडि रहेको|अगिल्लो|पहिलेको|प्रथम
(वि)|अग्रज|ज्येष्ठ
अग्रसर|1
(वि)|कुनै काममा अगि बढ्ने|अगिसरा|अग्रणी
अग्रसूचक|1
(वि)|पहिले सूचना दिने|पूर्वसङ्केत गर्ने
अग्रसूचना|1
(ना)|पहिले नै दिइने सूचना|पूर्वसूचना|पूर्वजानकारी
अग्रसूचित|1
(वि)|पहिले नै सूचना दिइएको|पूर्वजानकारी दिइएको
अग्रस्थान|1
(ना)|अगिल्लो ठाउँ|प्रथम स्थान
अग्रस्वर|1
(ना)|जिब्राको अगिल्लो भाग सक्रिय हुँदा उच्चरित हुने स्वर
अग्राख|1
(ना)|साल वा सखुवाको काठ|काठको बोक्रेभागभित्रको चरो|कडा काठ
अग्रासन|1
(ना)|अगाडिको आसन|अगिल्लो पङ्क्तिमा बस्ने ठाउँ
अग्राह्य|1
(वि)|ग्रहण गर्न नहुने|अस्वीकार्य
अग्रिम|1
(वि)|अगिल्लो|पहिलो|पहिले दिइने|सुरुमा पाइने
अग्लाइ|1
(ना)|अग्लोपन|उचाइ
अग्लिनु|2
(अक्रि)|अग्लो हुनु|उचाइ धेरै बढ्नु
(अक्रि)|अग्लो लाग्नु|अग्लिनु
अग्ली|1
(वि)|अग्लो कदकी|उचाइ बढी भएकी|अल्गी
अग्लो|1
(वि)|माथितिर लामो|उचो|उच्च|अल्गो
अग्ल्याइनु|1
(अक्रि)|अग्लो पारिनु|आग्लो लगाइनु
अग्ल्याउनु|1
(सक्रि)|अग्लो पार्नु
अघच|1
(वि)|अक्कर परेको|अप्ठेरो|अभर|धरापिलो
अघचिलो|1
(वि)|अप्ठरो|असजिलो|दुर्गम
अघटित|1
(वि)|घटना नघटेको|घटित नभएको
अघाउँजी|1
(क्रियो)|अघाउने गरी|धित मरुन्जेल
अघाउनु|1
(अक्रि)|पेट भरिनु|खाएर पेट टम्म हुनु|तृप्त हुनु|दिक्क हुनु|विरक्त हुनु
अघि|1
(क्रियो)|अगि
अघिल्लो|1
(वि)|अगिल्लो
अघोर|1
(वि)|ज्यादै डरलाग्दो|भयानक|ज्यादै अति|बिछट्ट
अघोरी|1
(ना/वि)|अघोर सम्प्रदाय मान्ने होही|फकिर|ज्यादै लोभीपन
अघोरीपन|1
(ना)|निर्घृणीपन|अटेरीपन|ज्यादै लोभीपन
अघोर्याइँ|2
(ना)|अघोरीपन|निर्घृणीपन|लाजघिन नभएको स्वभाव
(ना)|अटेरीपन|एकोहोरोपन|ढीठपन|जिद्दी|रोर्याइँ
अघोष|1
(ना/वि)|स्वरयन्त्र मा कम्पन उत्पन्न नभई उच्चारण हुने वर्ण
अघोषित|1
(वि)|घोषणा नगरिएको|पहिले थाहा नदिइएको|अनओपचारिक
अङ्क|4
(ना)|गन्तीका लागि प्रयोग हुने चिह्न, सङ्ख्या
(ना)|नाटकको अध्याय|खण्ड
(ना)|पत्रपत्रिकाको प्रकाशनको पटक वा त्यसको सङ्ख्या
(ना)|चिन्ह|नम्बर|निसान|सङ्केत
अङ्कगणित|1
(ना)|अङ्कहरूको गणित|अङ्कविद्या|गणितको पुस्तक
अङ्कतालिका|1
(ना)|अङ्ककाविवरणहरूको सूची|अङ्कसारिणी|दुनोट
अङ्कधारण|1
(ना)|कुनै चिह्न भएकोछापले शरीरमा डाम्ने चलन
अङ्कन|3
(ना)|चिनो छाप वा निस्सा लगाउने काम|चिह्नन
(ना)|चित्र,फोटो,आबाज,नाम अादिलाई चिह्नन वा रेदर्ड गर्ने काम
(ना)|अङ्क दिने|जाँचेर अङ्क तोक्ने वा अङ्क जल्लेख गर्ने काम
अङ्कनयोजना|1
(ना)|उत्तरहरूको परीक्षण गर्दा अङ्कहरू दिनका लागि योजना
अङ्कमाल|1
(ना)|स्नेह, प्रेम वा मेलमिलाप जनाउन कुनै व्यक्तिलाई दुबै हातले बेरेर छातीमा टाँस्ने काम|अँगालो|आलिङ्गन
अङ्कल|1
(ना)|काका
अङ्कविद्या|1
(ना)|अङ्कसम्बन्धि विद्या|अङ्कगणित|अङ्कशास्त्र
अङ्कसारिणी|1
(ना)|अङ्कतालिका
अङ्कित|3
(ना)|चिनो लागेको|छाप लगाइएको|टाँचा,मुद्रा आदिको सङ्केत लागेको|मुद्रित
(ना)|उल्लेख भएको|उल्लिखित|प्रकाशित
(ना)|आँकिएको|तोकिएको|निर्धारित
अङ्कुर|1
(ना)|आँकुरा|टुसा
अङ्कुरण|1
(ना)|आँकुरा निस्कने|टुसाउने काम|फुर्ने काम|स्फुरण
अङ्कुराउनु|1
(अक्रि)|टुसाउनु|आँकुरा पलाउनु|उत्साह जाग्नु
अङ्कुरित|1
(ना)|टुसाएको|पलाएको|उत्पन्न भएको
अङ्कुश|1
(ना)|अङ्कुसे|नियन्त्रण|रोक
अङ्कुसे|1
(ना)|कुनै चिज तान्न हुने टुप्पो केही बाङ्गो भएको लामो लठ्ठी, काठ वा त्यस्तै अरू साधन|बाधा-व्यबधान|अड्को|रोक
अङ्ग|3
(ना)|शरीरको भाग|शरीरको अवयव
(ना)|कुनै वस्तुको भाग|खण्ड वा अंश
(ना)|कसैको सहायक वा अधीनस्थ
अङ्गक्षय|1
(ना)|शरीरको कुनै भाग बिग्रने|काम नलागने वा नाश हुने स्थिति
अङ्गचालन|1
(ना)|अङ्ग चलाउने काम|अङ्गको सञ्चालन
अङ्गच्छेदन|1
(ना)|शरीरको कुनै अङ्ग काटेर हटाउने काम
अङ्गदान|1
(ना)|शरीरको कुनै अङ्ग दान गर्ने काम
अङ्गना|1
(ना)|सुन्दर अङ्ग भएकी नारी|सुन्दरी
अङ्गपतन|1
(ना)|शरीरबाट कुनै अङ्ग छुट्टिनु वा झर्नु|अङ्ग खस्नु
अङ्गपीडन|1
(ना)|शरीरको कुनै अङ्गमा पीदा हुने स्थिति|कुनै अङ्गलाई पीडा दिने काम
अङ्गप्रत्यङ्ग|1
(ना)|शरीरका झङ्ग-उपाङ्ग|शरीरका ठूलासाना सबै भाग
अङ्गभङ्ग|1
(ना)|शरीरका अङ्गहरूमा चोट लाग्नु|मर्किनु|भाँचिनु|अङ्गहरूको टुटफुट
अङ्गमर्दन|1
(ना)|शरीरका अङ्ग माड्ने काम|मालिस|मसाज
अङ्गरक्षक|1
(ना)|कसैको जिउज्यान रक्षा गर्न खटिएको व्यक्ति|सुरक्षाकर्मी|सुरक्षागार्ड
अङ्गरक्षा|1
(ना)|शरिरका अङ्गको रक्षा वा हिफाजत|कसैको जिउज्यानको सुरक्षा
अङ्गरखा|1
(ना)|शरीरको बचावटका लागि घुँडासम्म ढाक्ने एक प्रकारको पोसाक|अङ्गको रक्षा गर्ने जामा जस्तो लुजा
अङ्गराग|1
(ना)|शरीरलाई सुगन्धित पार्ने र सिँगार्ने वस्तु|शृङ्गारको सामग्री
अङ्गवाक्य|1
(ना)|वाक्यको अङ्ग बनेर आउने उपवाक्य
अङ्गविकार|1
(ना)|शरीरका अङ्गमा आउने खराबी|अङ्गमा आउने विकृति
अङ्गसञ्चालन|1
(ना)|शरीरका अङ्गहरू चलाउने काम|अङ्गचालन
अङ्गहार|1
(ना)|सिँगारका सामग्री|गरगहना|अङ्गको हार|सुनको सिक्री
अङ्गहीन|1
(ना)|शरीरको कुनै अङ्ग नभएको|अङ्गभङ्ग भएको|अङ्ग नपुगेको|आवश्यक सबै कुरा नभएको|अपुरो
अङ्गी|1
(वि)|अङ्गहरू समेटिऐको|अङ्गहरू भएको
अङ्गीकार|1
(ना)|स्वीकार|समर्थन|मन्जुरी
अङ्गीकृत|2
(वि)|स्वीकार वा समर्थन गरिएको|स्विकारेको|स्वीकृत|समर्थित
(वि)|कानुनद्वारा मानिएको|अनुमोदन गरिएको
अङ्गीवाक्य|1
(ना)|मिश्र वाक्यमा आएका उपवाक्यहरूमध्येको मुख्य वाक्य
अङ्गुठो|1
(ना)|बूढी औँलो|औँठो
अङ्गुर|1
(ना)|एक प्रकारको लहरामा फल्ने स्वादिष्ठ फल|दाख
अङ्गुल|1
(ना)|एउटा औंलाको चौडाइ जतिको परिमाण वा नापो|अमल
अङ्गुलीनिर्देश|2
(ना)|औंलाले देखाउने काम
(ना)|औंला ठड्याउने काम|चेतावनी
अङ्गोछा|1
(ना)|जिउ पुछ्ने पातलो रुमाल|गम्छा
अङ्भर|2
(ना)|जिम्मेवारी|अभिभारा|जिम्मा
(ना)|प्रतिज्ञा|कबुल
अचकल्टो|1
(वि)|आधा काँचो|अधकल्चो|अपुरो|अधुरो|अपूर्ण
अचम्म|1
(ना)|अनौठो कुरो|आश्चर्य|उदेक|छक्क
अचर|1
(वि)|हिँडडुल गर्न नसक्ने|अचल|स्थिर
अचल|2
(वि)|नचटपटउने|नचल्ने|स्थिर|निश्चल
(वि)|दिगो|टिकाउ
अचाक्ली|2
(क्रियो)|अति नै बढी|ज्यादै|चौपट्ट|असाध्य
(क्रियो)|अति खराब काम|थिचोमिचो|अन्याय|अर्याचार
अचाडु|1
(वि)|नमिल्ने स्वभावको|अमिल्दो|छुच्चो
अचिन्तनीय|1
(वि)|चिन्तन गर्न नसकिने|बुद्धिले नभ्याइने|दुर्बोध्य
अचिन्तित|1
(वि)|नसोचिएको|नचिताएको|चिन्तन नगरिएको
अचिन्त्य|1
(वि)|सोच्न आवश्यक नभएको|नसोचिनुपर्ने
अचुक|1
(वि)|कहिल्यै खेर नजाने|विफल नहुने|नचुक्ने
अचेटो|1
(ना)|दबाब|थिचोमिचो|पकड|अधीनता
अचेत|1
(वि)|चेत नभएको|होस नआएको|बेहोस|चेतनाहीन|मूर्च्छा परेको
अचेतन|1
(वि)|चेतना नभएको|चेतनाले शून्य|जड
अचेल|1
(क्रियो)|आजभोलि|आजकल|हाल|अहिले
अच्युत|1
(वि)|आफ्नो स्थानबाट नचुकेको|च्युत नभएको
अछापे|1
(वि)|छाप नलगाएको|छापविनाको
अछुतो|1
(वि)|चामलको गेडो|अछेता
अछेता|1
(ना)|पूजा गर्न वा जोखाना हेर्नका लागि प्रयोग गरिने चामल|अक्षता
अछेद्य|1
(वि)|छेड्न वा प्वाल पार्न नसकिने|छोड्न कठिन हुने|अभेद्य
अजङ्ग|1
(वि)|डरलाग्दो|भयङ्कर|विशाल|अजङ
अजनबी|1
(वि)|नचिनेको|अपरिचित
अजन्मा|1
(वि)|नजन्मेको|जन्म नलिने
अजब|1
(वि)|अचम्मको|गजबको|अनौठो|अद्भुत
अजमाउनु|1
(सक्रि)|परख गर्नु|जाँच्नु
अजम्मर|1
